Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	MeanLogStd
95	102.24202	73.46386	243.80765	33.60409	273.2	33.06832	17.943457	64.42895	-0.49776512	153600	4.61936e-08	84.83437	-0.035862613	-76.485466	3.4827986	0.015132811	0.199375	18.0	3636.280843734741	-0.73351985
96	215.87663	191.81563	469.00925	4.854629	442.33334	38.648197	28.085873	132.55263	-12.692866	155200	5.066395e-09	176.03656	-0.05350534	-171.4958	3.4458795	0.0153086	0.24625	57.0	3663.9770703315735	-0.73432344
97	106.02717	40.422966	146.45013	65.6042	467.0	41.98054	23.65894	99.79341	-12.057163	156800	-2.1606684e-08	228.23946	-0.054004017	-206.04701	3.4612317	0.015147828	0.23625	68.0	3692.009904384613	-0.74300694
98	46.904358	28.253786	94.1007	4.1793175	185.66667	34.696007	30.591715	117.64218	-22.61932	158400	1.065433e-08	138.24203	-0.009651201	-126.67815	3.3842542	0.023335261	0.26375	2.0	3719.709319591522	-0.7433304
99	109.48898	191.52412	530.8138	-6.3567348	245.0	45.014244	37.431927	132.50238	0.19829452	160000	5.00679e-08	105.83099	-0.016531294	-100.10938	3.4039946	0.019246593	0.2225	6.0	3747.3663618564606	-0.7442623
100	245.27776	234.46292	570.6305	27.207392	457.33334	45.145527	28.712442	109.383224	-4.1679363	161600	-1.1324882e-08	63.56658	-0.015169925	-56.810383	3.375146	0.020138852	0.241875	4.0	3775.387324333191	-0.745045
101	52.49225	52.84477	142.60588	-6.912026	288.8	33.332333	19.780977	95.79068	-2.572348	163200	1.4901161e-08	446.40695	-0.027195042	-432.21533	3.351893	0.017693117	0.213125	14.0	3803.069735765457	-0.7464677
102	96.75371	77.53804	235.82243	13.65751	284.0	19.645964	13.781809	51.07479	-5.7826815	164800	-2.4139881e-08	84.9008	-0.011542462	-77.6605	3.3348382	0.015632678	0.21625	4.0	3830.7160127162933	-0.7465762
103	162.55615	187.04445	458.08652	0.69027114	341.0	41.157433	31.853502	125.57903	-9.943798	166400	-2.6226044e-08	133.6195	-0.010004155	-105.78206	3.3928013	0.020978048	0.263125	4.0	3858.2817232608795	-0.74655366
104	96.500244	137.76598	354.5223	-5.986414	210.0	35.743935	21.312939	80.49342	-9.338993	168000	1.3634563e-08	108.23232	-0.010360928	-98.264404	3.3911927	0.0172545	0.174375	4.0	3885.713537454605	-0.74693453
105	65.58339	54.848427	150.35184	-2.3247883	230.0	32.085434	28.709272	91.56941	-24.98984	169600	1.3969839e-08	161.17307	-0.027771741	-153.52559	3.348078	0.016274402	0.2325	15.0	3913.3752818107605	-0.74908763
