Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	MeanLogStd
92	344.4161	215.40637	561.0495	50.620716	481.66666	63.64083	29.407644	135.42224	1.7142595	148800	-2.30968e-08	353.41086	-0.0373648	-324.4693	4.325589	0.015186895	0.20375	25.0	3502.4923527240753	-0.56823045
93	239.6394	185.61247	457.18945	3.6559992	371.33334	38.244896	23.052069	79.312546	1.457248	150400	8.34465e-09	785.8398	-0.048689146	-730.20984	4.23903	0.015468773	0.20875	57.0	3538.4661087989807	-0.5803696
94	197.15375	135.53647	344.00015	17.04268	319.0	64.583984	29.681147	124.78255	0.5744884	152000	5.6624412e-08	175.36888	-0.038579304	-147.90717	4.11995	0.01513694	0.204375	25.0	3573.957283258438	-0.5800135
95	95.34105	108.445946	341.31958	4.2470937	171.625	43.10273	25.158571	99.27372	-8.421209	153600	3.8556756e-08	554.906	-0.012227717	-477.8524	4.229082	0.015464648	0.208125	4.0	3610.2498824596405	-0.5798241
96	248.82925	273.74088	682.4648	3.705216	363.25	44.589306	23.633595	95.02583	8.166611	155200	6.467104e-08	593.007	-0.0079835905	-557.46124	4.214358	0.022745695	0.260625	3.0	3646.239053249359	-0.57990026
97	134.40755	111.4147	360.51498	15.425446	218.14285	47.10674	26.806322	107.44179	2.521751	156800	9.536743e-09	368.12704	-0.0075299894	-306.79755	4.233348	0.012773139	0.185	3.0	3682.5356040000916	-0.5801247
98	341.07553	222.67227	595.79315	53.36206	508.66666	47.80982	21.809357	83.18079	-12.770085	158400	-9.3877315e-09	233.23952	-0.026786283	-216.26746	4.198666	0.016807115	0.2325	17.0	3718.0436840057373	-0.5792353
99	182.52252	217.86215	613.4987	2.5509894	250.66667	46.77715	24.428259	99.7237	-0.40146637	160000	-6.109476e-09	1752.1173	-0.015794758	-1690.0669	4.22447	0.016990656	0.219375	7.0	3753.895771741867	-0.5792619
100	141.2458	176.02625	523.3314	8.5988865	214.16667	54.657364	26.937113	128.9488	-6.172097	161600	1.296401e-08	948.5246	-0.014936622	-866.85046	4.200148	0.018269584	0.23125	7.0	3790.2410225868225	-0.5793221
101	144.30583	170.43857	437.686	21.707434	254.0	57.19244	35.20217	138.81851	-2.446734	163200	2.4586916e-08	525.48987	-0.014158391	-487.0455	4.180508	0.018737447	0.23	5.0	3826.0096662044525	-0.57898986
102	262.0171	271.88425	664.86383	6.86474	367.5	76.258354	42.334663	160.2444	-6.640279	164800	-3.695488e-08	517.0904	-0.009150171	-487.5367	4.1722264	0.013800009	0.169375	4.0	3861.622295856476	-0.57877976
103	441.9979	314.5011	853.837	90.621025	497.66666	72.773834	34.207798	134.66158	3.2548666	166400	1.66893e-08	947.9858	-0.012431197	-850.38727	4.231783	0.017302044	0.1975	6.0	3897.3584039211273	-0.5787246
104	230.76872	255.12642	697.21277	11.010873	294.8	61.422207	31.125828	138.42795	6.909495	168000	7.152557e-09	326.86932	-0.015592976	-271.26553	4.2303376	0.017652348	0.203125	6.0	3933.1216175556183	-0.579028
105	191.36154	176.96721	479.03537	9.711424	290.4	42.072765	19.007507	87.82304	2.373672	169600	1.758337e-08	581.72186	-0.012187629	-410.61694	4.1876106	0.021452336	0.265625	5.0	3968.885819911957	-0.5793285
106	395.8999	430.51248	995.9808	6.759999	372.0	70.99994	21.085934	119.09787	-7.054387	171200	-3.069639e-08	1718.7194	-0.018411284	-1675.5325	4.1812925	0.015329714	0.19	10.0	4004.1729624271393	-0.57970953
107	383.92746	362.36273	746.29016	21.564732	423.5	77.48365	29.566998	140.28006	6.5070977	172800	-8.9406965e-10	1029.3304	-0.036364302	-972.1053	4.188996	0.015563065	0.176875	29.0	4039.9171493053436	-0.58163625
108	254.3948	371.02142	982.6317	11.149935	261.6	96.06469	45.581978	165.53773	-12.823539	174400	1.1920929e-08	660.8511	-0.017534338	-574.6541	4.167953	0.01664441	0.186875	6.0	4075.5197167396545	-0.5824149
109	195.42189	252.8817	552.7153	3.365747	317.0	81.64197	34.421722	137.59108	11.428858	176000	1.9073486e-08	129.6423	-0.04788264	-85.630135	4.1711965	0.014030218	0.211875	79.0	4111.670964717865	-0.59254766
110	294.25803	297.37805	748.08734	28.140326	349.75	86.7724	24.106297	130.93803	35.515186	177600	1.1324882e-08	499.71906	-0.049853977	-457.85104	4.079045	0.015135165	0.205625	49.0	4148.130213260651	-0.5986358
111	138.71767	124.217125	358.16464	16.812986	262.66666	43.90918	25.02318	99.28076	-13.766647	179200	1.385808e-08	226.70781	-0.01132873	-197.48166	4.080586	0.019687194	0.25875	3.0	4183.806709289551	-0.59923846
112	132.9251	149.97166	472.67505	3.9480338	209.42857	44.241486	21.202482	100.47349	-1.6317444	180800	-1.4305114e-08	313.8197	-0.011259023	-248.97598	4.109737	0.013956709	0.198125	5.0	4219.962153196335	-0.5999834
113	180.15326	129.18858	354.56802	45.838005	278.66666	39.95018	27.336727	100.89957	-3.591938	182400	5.066395e-08	372.2249	-0.04606566	-315.44464	4.052184	0.01510233	0.2075	39.0	4255.9204568862915	-0.60421026
114	170.7171	126.3187	368.49	16.597816	278.75	63.83	35.806774	135.23775	3.1652079	184000	3.8966537e-08	403.12274	-0.033577118	-373.99863	4.0932894	0.015562045	0.215625	16.0	4292.101233482361	-0.604735
115	210.70847	255.07434	714.76355	24.326519	318.6	55.671276	37.567215	117.26319	-5.695988	185600	1.5944243e-08	381.46954	-0.0090116	-345.43506	4.0528316	0.017900083	0.211875	3.0	4327.888264417648	-0.6046708
